"표준링크ID","출발표준노드","도착표준노드","지도상거리","도로등급코드","도로유형코드","도로번호","도로명","연결로유형코드","통행제한차량유형코드","적용시작일자"
"1550319600","1550102200","1550102100","91.71","107","000","","미술관로","000","","2018-10-29"
"1550319700","1550102200","1550102300","331.97","107","000","","미술관로","000","","2018-10-29"
"1550319800","1550102300","1550102200","302.82","107","000","","미술관로","000","","2018-10-29"
"1550319900","1550102300","1550102400","659.74","107","000","","-","000","","2018-10-29"
"1550320000","1550102400","1550102300","636.96","107","000","","-","000","","2018-10-29"
"1550320100","1550002600","1550102600","771.42","103","000","","일반국도25호선","000","","2018-10-29"
"1550320200","1550102600","1550002600","769.06","103","000","","일반국도25호선","000","","2018-10-29"
"1550320300","1550102300","1550102700","583.07","107","000","","미술관로","000","","2018-10-29"
"1550320400","1550102700","1550102300","582.01","107","000","","미술관로","000","","2018-10-29"
"1550320500","1550102600","1550102500","1022.94","107","000","","야구전설로","000","","2018-10-29"
"1550320600","1550102500","1550102600","1019.80","107","000","","야구전설로","000","","2018-10-29"
"1550320700","1550102700","1550102800","484.40","107","000","","-","000","","2018-10-29"
"1550320800","1550102800","1550102700","478.18","107","000","","-","000","","2018-10-29"
"1550320900","1550007900","1550102700","284.83","107","000","","미술관로","000","","2018-10-29"
"1550321000","1550102700","1550007900","284.56","107","000","","미술관로","000","","2018-10-29"
"1550321100","1550102600","1550002000","498.89","103","000","","일반국도25호선","000","","2018-10-29"
"1550321200","1550002000","1550102600","496.25","103","000","","일반국도25호선","000","","2018-10-29"
"1550321300","1550007900","1550102900","73.12","107","000","","미술관로","000","","2018-10-29"
"1550321400","1550102900","1550007900","74.70","107","000","","미술관로","000","","2018-10-29"
"1550321500","1550102900","1550103000","1689.77","107","000","","월드컵로","000","","2018-10-29"
"1550321600","1550103000","1550102900","1647.81","107","000","","월드컵로","000","","2018-10-29"
"3690000700","1540006500","3690000100","1302.28","103","002","","일반국도4호선","000","","2018-10-29"
"3690000800","3690000100","1540006500","1292.75","103","002","","일반국도4호선","000","","2018-10-29"
"1570578700","1570192400","1570192200","653.58","107","000","-","국가산단대로49길","000","","2018-10-29"
"1570578800","1570192600","1570192000","545.76","107","000","-","국가산단서로","000","","2018-10-29"
"1570578900","1570192100","1570192500","397.41","107","000","-","국가산단대로39길","000","","2018-10-29"
"1570579000","1570192500","1570192100","397.20","107","000","-","국가산단대로39길","000","","2018-10-29"
"1570579100","1570192500","1570192300","289.49","107","000","-","국가산단서로50길","000","","2018-10-29"
"1570579200","1570192300","1570192500","289.45","107","000","-","국가산단서로50길","000","","2018-10-29"
"1570579300","1570191700","1570193200","829.81","107","000","-","국가산단북로","000","","2018-10-29"
"1570579400","1570193200","1570191700","829.75","107","000","-","국가산단북로","000","","2018-10-29"
"1570579500","1570192300","1570192700","540.29","107","000","-","국가산단대로33길","000","","2018-10-29"
"1570579600","1570192700","1570192300","540.18","107","000","-","국가산단대로33길","000","","2018-10-29"
"1570579700","1570192600","1570062500","594.09","107","000","-","국가산단서로","000","","2018-10-29"
"1570579800","1570192400","1570192900","400.43","107","000","-","국가산단대로49길","000","","2018-10-29"
"1570579900","1570062500","1570192600","600.90","107","000","-","국가산단서로","000","","2018-10-29"
"1570580000","1570193300","1570192200","579.12","107","000","-","국가산단서로84길","000","","2018-10-29"
"1570580100","1570192200","1570193300","579.08","107","000","-","국가산단서로84길","000","","2018-10-29"
"1570580200","1570192900","1570192400","401.03","107","000","-","국가산단대로49길","000","","2018-10-29"
"1570580300","1570192700","1570192600","172.47","107","000","-","국가산단서로40길","000","","2018-10-29"
"1570580400","1570192600","1570192700","172.33","107","000","-","국가산단서로40길","000","","2018-10-29"
"1570580500","1570192900","1570192500","297.57","107","000","-","국가산단서로50길","000","","2018-10-29"
"1570580600","1570192500","1570192900","297.56","107","000","-","국가산단서로50길","000","","2018-10-29"
"1570580700","1570062500","1570193000","231.32","107","000","-","달성2차로","000","","2018-10-29"
"1570580800","1570193000","1570062500","213.33","107","000","-","달성2차로","000","","2018-10-29"
"1570580900","1570192500","1570193500","537.52","107","000","-","국가산단대로39길","000","","2018-10-29"
"1570581000","1570193500","1570192500","536.99","107","000","-","국가산단대로39길","000","","2018-10-29"
"1570581100","1570192800","1570193100","656.13","107","000","-","창리서로","000","","2018-10-29"
"1570581200","1570193100","1570192800","648.62","107","000","-","창리서로","000","","2018-10-29"
"1570581300","1570193400","1570192800","279.67","107","000","-","창리서로","000","","2018-10-29"
"1570581400","1570193500","1570192700","298.43","107","000","-","국가산단서로40길","000","","2018-10-29"
"1570581500","1570192800","1570193400","269.92","107","000","-","창리서로","000","","2018-10-29"
"1570581600","1570193100","1570192900","149.88","107","000","-","창리로","000","","2018-10-29"
"1570581700","1570192700","1570193500","299.38","107","000","-","국가산단서로40길","000","","2018-10-29"
"1570581800","1570192900","1570193100","148.53","107","000","-","창리로","000","","2018-10-29"
"1570581900","1570193200","1570193300","178.75","107","000","-","국가산단북로34길","000","","2018-10-29"
"1570582000","1570193300","1570193400","74.48","107","000","-","국가산단북로34길","000","","2018-10-29"
"1570582100","1570192900","1570193600","386.84","107","000","-","국가산단대로49길","000","","2018-10-29"
"1570582200","1570193300","1570193200","178.73","107","000","-","국가산단북로34길","000","","2018-10-29"
"1570582300","1570193400","1570193300","74.47","107","000","-","국가산단북로34길","000","","2018-10-29"
"1570582400","1570193600","1570192900","381.29","107","000","-","국가산단대로49길","000","","2018-10-29"
"1570582500","1570192800","1570194000","562.07","107","000","-","창리중앙길","000","","2018-10-29"
"1570582600","1570194000","1570192800","550.31","107","000","-","창리중앙길","000","","2018-10-29"
"1570582700","1570193600","1570193500","361.15","107","000","-","국가산단서로40길","000","","2018-10-29"
"1570582800","1570193500","1570193600","366.22","107","000","-","국가산단서로40길","000","","2018-10-29"
"1570582900","1570193900","1570193100","387.84","107","000","-","창리로","000","","2018-10-29"
"1570583000","1570194100","1570193000","579.49","107","000","-","달성2차서로","000","","2018-10-29"
"1570583100","1570193700","1570193400","318.61","107","000","-","창리서로","000","","2018-10-29"
"1570583200","1570193000","1570194100","560.89","107","000","-","달성2차서로","000","","2018-10-29"
"1570583300","1570193200","1570193800","265.89","107","000","-","국가산단북로","000","","2018-10-29"
"1570583400","1570193800","1570193200","265.76","107","000","-","국가산단북로","000","","2018-10-29"
"1570583500","1570193400","1570193700","326.85","107","000","-","창리서로","000","","2018-10-29"
"1570583600","1570193100","1570193900","395.10","107","000","-","창리로","000","","2018-10-29"
"1570583700","1570194400","1570193000","551.50","107","000","-","달성2차로","000","","2018-10-29"
"1570583800","1570193000","1570194400","551.49","107","000","-","달성2차로","000","","2018-10-29"
"1570583900","1570193800","1570193700","56.72","107","000","-","창리서로","000","","2018-10-29"
"1570584000","1570193700","1570193800","59.93","107","000","-","창리서로","000","","2018-10-29"
"1570584100","1570192700","1570195300","1031.67","107","000","-","국가산단대로33길","000","","2018-10-29"
"1570584200","1570195300","1570192700","1021.63","107","000","-","국가산단대로33길","000","","2018-10-29"
"1570584300","1570194000","1570193900","152.37","107","000","-","창리로11길","000","","2018-10-29"
"1570584400","1570193500","1570194700","583.41","107","000","-","국가산단대로39길","000","","2018-10-29"
"1570584500","1570194700","1570193500","573.96","107","000","-","국가산단대로39길","000","","2018-10-29"
"1570584600","1570193900","1570194000","155.14","107","000","-","창리로11길","000","","2018-10-29"
